fn,"http://www.w3.org/2005/xpath-functions#"
log,"http://www.w3.org/2000/10/swap/log#"
media,"http://purl.org/microformat/hmedia/"
book,"http://purl.org/NET/book/vocab#"
daia,"http://purl.org/ontology/daia/"
co,"http://rhizomik.net/ontologies/copyrightonto.owl#"
tag,"http://www.holygoat.co.uk/owl/redwood/0.1/tags/"
ctag,"http://commontag.org/ns#"
ma,"http://www.w3.org/ns/ma-ont#"
botany,"http://purl.org/NET/biol/botany#"
dbr,"http://dbpedia.org/resource/"
days,"http://ontologi.es/days#"
dv,"http://rdf.data-vocabulary.org/#"
biblio,"http://purl.org/net/biblio#"
musim,"http://purl.org/ontology/similarity/"
dir,"http://schemas.talis.com/2005/dir/schema#"
oo,"http://purl.org/openorg/"
osag,"http://www.ordnancesurvey.co.uk/ontology/AdministrativeGeography/v2.0/AdministrativeGeography.rdf#"
dcq,"http://purl.org/dc/qualifiers/1.0/"
cs,"http://purl.org/vocab/changeset/schema#"
ome,"http://purl.org/ontomedia/core/expression#"
tzont,"http://www.w3.org/2006/timezone#"
afn,"http://jena.hpl.hp.com/ARQ/function#"
af,"http://purl.org/ontology/af/"
pc,"http://purl.org/procurement/public-contracts#"
cld,"http://purl.org/cld/terms/"
cal,"http://www.w3.org/2002/12/cal/ical#"
rdfg,"http://www.w3.org/2004/03/trix/rdfg-1/"
ir,"http://www.ontologydesignpatterns.org/cp/owl/informationrealization.owl#"
reco,"http://purl.org/reco#"
xhv,"http://www.w3.org/1999/xhtml/vocab#"
rev,"http://purl.org/stuff/rev#"
schema,"http://schema.org/"
rif,"http://www.w3.org/2007/rif#"
xs,"http://www.w3.org/2001/XMLSchema#"
xfn,"http://gmpg.org/xfn/11#"
sr,"http://www.openrdf.org/config/repository/sail#"
memo,"http://ontologies.smile.deri.ie/2009/02/27/memo#"
cmp,"http://www.ontologydesignpatterns.org/cp/owl/componency.owl#"
cfp,"http://sw.deri.org/2005/08/conf/cfp.owl#"
giving,"http://ontologi.es/giving#"
ok,"http://okkam.org/terms#"
xf,"http://www.w3.org/2002/xforms/"
sism,"http://purl.oclc.org/NET/sism/0.1/"
lomvoc,"http://ltsc.ieee.org/rdf/lomv1p0/vocabulary#"
type,"http://info.deepcarbon.net/schema/type#"
swande,"http://purl.org/swan/1.2/discourse-elements/"
math,"http://www.w3.org/2000/10/swap/math#"
swanq,"http://purl.org/swan/1.2/qualifiers/"
mu,"http://www.kanzaki.com/ns/music#"
dcn,"http://www.w3.org/2007/uwa/context/deliverycontext.owl#"
myspace,"http://purl.org/ontology/myspace#"
owlim,"http://www.ontotext.com/trree/owlim#"
jdbc,"http://d2rq.org/terms/jdbc/"
con,"http://www.w3.org/2000/10/swap/pim/contact#"
time,"http://www.w3.org/2006/time#"
swrcfe,"http://www.morelab.deusto.es/ontologies/swrcfe#"
drugbank,"http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugbank/"
vs,"http://www.w3.org/2003/06/sw-vocab-status/ns#"
frbr,"http://purl.org/vocab/frbr/core#"
spacerel,"http://data.ordnancesurvey.co.uk/ontology/spatialrelations/"
voaf,"http://purl.org/vocommons/voaf#"
cert,"http://www.w3.org/ns/auth/cert#"
ac,"http://umbel.org/umbel/ac/"
nfo,"http://www.semanticdesktop.org/ontologies/2007/03/22/nfo#"
sider,"http://www4.wiwiss.fu-berlin.de/sider/resource/sider/"
wn20schema,"http://www.w3.org/2006/03/wn/wn20/schema/"
marcrel,"http://id.loc.gov/vocabulary/relators/"
cnt,"http://www.w3.org/2011/content#"
sioct,"http://rdfs.org/sioc/types#"
movie,"http://data.linkedmdb.org/resource/movie/"
rsa,"http://www.w3.org/ns/auth/rsa#"
adms,"http://www.w3.org/ns/adms#"
ov,"http://open.vocab.org/terms/"
xtypes,"http://purl.org/xtypes/"
akts,"http://www.aktors.org/ontology/support#"
omn,"http://open-multinet.info/ontology/omn#"
service,"http://purl.org/ontology/service#"
dcterm,"http://purl.org/dc/terms/"
lgd,"http://linkedgeodata.org/triplify/"
db,"http://dbpedia.org/"
loc,"http://www.w3.org/2007/uwa/context/location.owl#"
acm,"http://www.rkbexplorer.com/ontologies/acm#"
prv,"http://purl.org/net/provenance/ns#"
gn,"http://www.geonames.org/ontology#"
po,"http://purl.org/ontology/po/"
isbd,"http://iflastandards.info/ns/isbd/elements/"
test,"http://test2.example.com/"
uniprot,"http://purl.uniprot.org/core/"
crm,"http://www.cidoc-crm.org/cidoc-crm/"
swrl,"http://www.w3.org/2003/11/swrl#"
wn,"http://xmlns.com/wordnet/1.6/"
ore,"http://www.openarchives.org/ore/terms/"
prism,"http://prismstandard.org/namespaces/basic/2.0/"
oa,"http://www.w3.org/ns/oa#"
sdmx,"http://purl.org/linked-data/sdmx#"
music,"http://musicontology.com/"
link,"http://www.w3.org/2006/link#"
acc,"http://purl.org/NET/acc#"
zoology,"http://purl.org/NET/biol/zoology#"
pmlj,"http://inference-web.org/2.0/pml-justification.owl#"
daml,"http://www.daml.org/2001/03/daml+oil#"
granatum,"http://chem.deri.ie/granatum/"
dcam,"http://purl.org/dc/dcam/"
ndl,"http://schemas.ogf.org/nml/2013/05/base#"
madsrdf,"http://www.loc.gov/mads/rdf/v1#"
tl,"http://purl.org/NET/c4dm/timeline.owl#"
pr,"http://purl.org/ontology/prv/core#"
wo,"http://purl.org/ontology/wo/"
umbel,"http://umbel.org/umbel#"
ptr,"http://www.w3.org/2009/pointers#"
tmo,"http://www.semanticdesktop.org/ontologies/2008/05/20/tmo#"
biocore,"http://bio2rdf.org/core#"
acl,"http://www.w3.org/ns/auth/acl#"
ldp,"http://www.w3.org/ns/ldp#"
lode,"http://linkedevents.org/ontology/"
abc,"http://www.metadata.net/harmony/ABCSchemaV5Commented.rdf#"
scovo,"http://purl.org/NET/scovo#"
swrlb,"http://www.w3.org/2003/11/swrlb#"
taxo,"http://purl.org/rss/1.0/modules/taxonomy/"
nsogi,"http://prefix.cc/nsogi:"
java,"http://www.w3.org/2007/uwa/context/java.owl#"
unit,"http://qudt.org/vocab/unit#"
dbpediaowl,"http://dbpedia.org/owl/"
bio2rdf,"http://bio2rdf.org/"
whois,"http://www.kanzaki.com/ns/whois#"
core,"http://vivoweb.org/ontology/core#"
politico,"http://www.rdfabout.com/rdf/schema/politico/"
ya,"http://blogs.yandex.ru/schema/foaf/"
protege,"http://protege.stanford.edu/system#"
omt,"http://purl.org/ontomedia/ext/common/trait#"
wdrs,"http://www.w3.org/2007/05/powder-s#"
compass,"http://purl.org/net/compass#"
skosxl,"http://www.w3.org/2008/05/skos-xl#"
mit,"http://purl.org/ontology/mo/mit#"
atom,"http://www.w3.org/2005/Atom/"
scot,"http://rdfs.org/scot/ns#"
room,"http://vocab.deri.ie/rooms#"
oauth,"http://demiblog.org/vocab/oauth#"
fresnel,"http://www.w3.org/2004/09/fresnel#"
exif,"http://www.w3.org/2003/12/exif/ns#"
usgov,"http://www.rdfabout.com/rdf/schema/usgovt/"
sp,"http://spinrdf.org/sp#"
eg,"http://eulergui.sourceforge.net/engine.owl#"
irw,"http://www.ontologydesignpatterns.org/ont/web/irw.owl#"
user,"http://schemas.talis.com/2005/user/schema#"
ti,"http://www.ontologydesignpatterns.org/cp/owl/timeinterval.owl#"
resource,"http://purl.org/vocab/resourcelist/schema#"
rnews,"http://iptc.org/std/rNews/2011-10-07#"
chord,"http://purl.org/ontology/chord/"
bf,"http://bibframe.org/vocab/"
omb,"http://purl.org/ontomedia/ext/common/being#"
nao,"http://www.semanticdesktop.org/ontologies/2007/08/15/nao#"
rec,"http://purl.org/ontology/rec/core#"
courseware,"http://courseware.rkbexplorer.com/ontologies/courseware#"
doc,"http://www.w3.org/2000/10/swap/pim/doc#"
formats,"http://www.w3.org/ns/formats/"
so,"http://purl.org/ontology/symbolic-music/"
spin,"http://spinrdf.org/spin#"
rep,"http://www.openrdf.org/config/repository#"
bibtex,"http://purl.oclc.org/NET/nknouf/ns/bibtex#"
lfm,"http://purl.org/ontology/last-fm/"
geoes,"http://geo.linkeddata.es/ontology/"
lv,"http://purl.org/lobid/lv#"
sede,"http://eventography.org/sede/0.1/"
irrl,"http://www.ontologydesignpatterns.org/cp/owl/informationobjectsandrepresentationlanguages.owl#"
spl,"http://spinrdf.org/spl#"
dctype,"http://purl.org/dc/dcmitype/"
powder,"http://www.w3.org/2007/05/powder#"
nco,"http://www.semanticdesktop.org/ontologies/2007/03/22/nco#"
dce,"http://purl.org/dc/elements/1.1/"
vote,"http://www.rdfabout.com/rdf/schema/vote/"
atomix,"http://buzzword.org.uk/rdf/atomix#"
iswc,"http://annotation.semanticweb.org/2004/iswc#"
rei,"http://www.w3.org/2004/06/rei#"
fec,"http://www.rdfabout.com/rdf/schema/usfec/"
admingeo,"http://data.ordnancesurvey.co.uk/ontology/admingeo/"
doac,"http://ramonantonio.net/doac/0.1/#"
audio,"http://purl.org/media/audio#"
lx,"http://purl.org/NET/lx#"
lingvoj,"http://www.lingvoj.org/ontology#"
go,"http://purl.org/obo/owl/GO#"
dailymed,"http://www4.wiwiss.fu-berlin.de/dailymed/resource/dailymed/"
wordmap,"http://purl.org/net/ns/wordmap#"
label,"http://purl.org/net/vocab/2004/03/label#"
hcterms,"http://purl.org/uF/hCard/terms/"
nrl,"http://www.semanticdesktop.org/ontologies/2007/08/15/nrl#"
ecs,"http://rdf.ecs.soton.ac.uk/ontology/ecs#"
kb,"http://deductions.sf.net/ontology/knowledge_base.owl#"
resex,"http://resex.rkbexplorer.com/ontologies/resex#"
imm,"http://schemas.microsoft.com/imm/"
biol,"http://purl.org/NET/biol/ns#"
affy,"http://www.affymetrix.com/community/publications/affymetrix/tmsplice#"
spc,"http://purl.org/ontomedia/core/space#"
lastfm,"http://purl.org/ontology/last-fm/"
xen,"http://buzzword.org.uk/rdf/xen#"
opm,"http://openprovenance.org/ontology#"
dul,"http://www.loa-cnr.it/ontologies/DUL.owl#"
coref,"http://www.rkbexplorer.com/ontologies/coref#"
wgs84,"http://www.w3.org/2003/01/geo/wgs84_pos#"
moat,"http://moat-project.org/ns#"
copyright,"http://rhizomik.net/ontologies/copyrightonto.owl#"
os,"http://www.w3.org/2000/10/swap/os#"
code,"http://telegraphis.net/ontology/measurement/code#"
dblp,"http://dblp.uni-trier.de/rdf/schema-2015-01-26#"
prj,"http://purl.org/stuff/project/"
kwijibo,"http://kwijibo.talis.com/"
omp,"http://purl.org/ontomedia/ext/common/profession#"
video,"http://purl.org/media/video#"
pmlp,"http://inference-web.org/2.0/pml-provenance.owl#"
nexif,"http://www.semanticdesktop.org/ontologies/2007/05/10/nexif#"
ne,"http://umbel.org/umbel/ne/"
lfn,"http://www.dotnetrdf.org/leviathan#"
lifecycle,"http://purl.org/vocab/lifecycle/schema#"
sail,"http://www.openrdf.org/config/sail#"
sesame,"http://www.openrdf.org/schema/sesame#"
xro,"http://purl.org/xro/ns#"
ibis,"http://purl.org/ibis#"
contact,"http://www.w3.org/2000/10/swap/pim/contact#"
meetup,"http://www.lotico.com/meetup/"
resist,"http://www.rkbexplorer.com/ontologies/resist#"
gd,"http://rdf.data-vocabulary.org/#"
sit,"http://www.ontologydesignpatterns.org/cp/owl/situation.owl#"
lotico,"http://www.lotico.com/resource/"
p3p,"http://www.w3.org/2002/01/p3prdfv1#"
opensearch,"http://a9.com/-/spec/opensearch/1.1/"
ncal,"http://www.semanticdesktop.org/ontologies/2007/04/02/ncal#"
space,"http://purl.org/net/schemas/space/"
nmo,"http://www.semanticdesktop.org/ontologies/2007/03/22/nmo#"
climb,"http://climb.dataincubator.org/vocabs/climb/"
omc,"http://purl.org/ontomedia/ext/common/bestiary#"
doclist,"http://www.junkwork.net/xml/DocumentList#"
meta,"http://www.openrdf.org/rdf/2009/metadata#"
wv,"http://vocab.org/waiver/terms/"
sdl,"http://purl.org/vocab/riro/sdl#"
swandr,"http://purl.org/swan/1.2/discourse-relationships/"
tags,"http://www.holygoat.co.uk/owl/redwood/0.1/tags/"
h5,"http://buzzword.org.uk/rdf/h5#"
meteo,"http://purl.org/ns/meteo#"
money,"http://purl.org/net/rdf-money/"
lang,"http://ontologi.es/lang/core#"
eztag,"http://ontologies.ezweb.morfeo-project.org/eztag/ns#"
ddc,"http://purl.org/NET/decimalised#"
es,"http://eulersharp.sourceforge.net/2003/03swap/log-rules#"
hlisting,"http://sindice.com/hlisting/0.1/"
swanqs,"http://purl.org/swan/1.2/qualifiers/"
myspo,"http://purl.org/ontology/myspace#"
airport,"http://www.daml.org/2001/10/html/airport-ont#"
cito,"http://purl.org/spar/cito/"
prissma,"http://ns.inria.fr/prissma/v1#"
hard,"http://www.w3.org/2007/uwa/context/hardware.owl#"
grddl,"http://www.w3.org/2003/g/data-view#"
lom,"http://ltsc.ieee.org/rdf/lomv1p0/lom#"
wnschema,"http://www.cogsci.princeton.edu/~wn/schema/"
xhe,"http://buzzword.org.uk/rdf/xhtml-elements#"
c4n,"http://vocab.deri.ie/c4n#"
ngeo,"http://geovocab.org/geometry#"
phss,"http://ns.poundhill.com/phss/1.0/"
custom,"http://www.openrdf.org/config/sail/custom#"
trackback,"http://madskills.com/public/xml/rss/module/trackback/"
tdb,"http://jena.hpl.hp.com/2008/tdb#"
fabio,"http://purl.org/spar/fabio/"
ddl,"http://purl.org/vocab/riro/ddl#"
sv,"http://schemas.talis.com/2005/service/schema#"
ire,"http://www.ontologydesignpatterns.org/cpont/ire.owl#"
sparql,"http://ontologi.es/sparql#"
net,"http://www.w3.org/2007/uwa/context/network.owl#"
swp,"http://www.w3.org/2004/03/trix/swp-2/"
dcmitype,"http://purl.org/dc/dcmitype/"
bsbm,"http://www4.wiwiss.fu-berlin.de/bizer/bsbm/v01/vocabulary/"
gpt,"http://purl.org/vocab/riro/gpt#"
sim,"http://purl.org/ontology/similarity/"
gold,"http://purl.org/linguistics/gold/"
wdr,"http://www.w3.org/2007/05/powder#"
ping,"http://purl.org/net/pingback/"
product,"http://purl.org/commerce/product#"
web,"http://www.w3.org/2007/uwa/context/web.owl#"
pmlr,"http://inference-web.org/2.0/pml-relation.owl#"
rdfa,"http://www.w3.org/ns/rdfa#"
smiley,"http://www.smileyontology.com/ns#"
ssn,"http://purl.oclc.org/NET/ssnx/ssn#"
cco,"http://purl.org/ontology/cco/core#"
umbelrc,"http://umbel.org/umbel/rc/"
list,"http://www.w3.org/2000/10/swap/list#"
qdoslf,"http://foaf.qdos.com/lastfm/schema/"
omm,"http://purl.org/ontomedia/core/media#"
fed,"http://www.openrdf.org/config/sail/federation#"
b2bo,"http://purl.org/b2bo#"
osgb,"http://data.ordnancesurvey.co.uk/id/"
sec,"https://w3id.org/security#"
mysql,"http://web-semantics.org/ns/mysql/"
like,"http://ontologi.es/like#"
scv,"http://purl.org/NET/scovo#"
mf,"http://www.w3.org/2001/sw/DataAccess/tests/test-manifest#"
dbprop,"http://dbpedia.org/property/"
smf,"http://topbraid.org/sparqlmotionfunctions#"
frbre,"http://purl.org/vocab/frbr/extended#"
food,"http://purl.org/foodontology#"
obj,"http://www.openrdf.org/rdf/2009/object#"
sml,"http://topbraid.org/sparqlmotionlib#"
tripfs,"http://purl.org/tripfs/2010/02#"
cycann,"http://sw.cyc.com/CycAnnotations_v1#"
lt,"http://diplomski.nelakolundzija.org/LTontology.rdf#"
nid3,"http://www.semanticdesktop.org/ontologies/2007/05/10/nid3#"
common,"http://www.w3.org/2007/uwa/context/common.owl#"
am,"http://vocab.deri.ie/am#"
osoc,"http://web-semantics.org/ns/opensocial#"
opo,"http://online-presence.net/opo/ns#"
xforms,"http://www.w3.org/2002/xforms/"
lyou,"http://purl.org/linkingyou/"
pmt,"http://tipsy.googlecode.com/svn/trunk/vocab/pmt#"
gob,"http://purl.org/ontology/last-fm/"
xl,"http://langegger.at/xlwrap/vocab#"
swivt,"http://semantic-mediawiki.org/swivt/1.0#"
tio,"http://purl.org/tio/ns#"
profiling,"http://ontologi.es/profiling#"
bib,"http://zeitkunst.org/bibtex/0.1/bibtex.owl#"
puc,"http://purl.org/NET/puc#"
oat,"http://openlinksw.com/schemas/oat/"
swh,"http://plugin.org.uk/swh-plugins/"
oc,"http://opencoinage.org/rdf/"
states,"http://www.w3.org/2005/07/aaa#"
ezcontext,"http://ontologies.ezweb.morfeo-project.org/ezcontext/ns#"
string,"http://www.w3.org/2000/10/swap/string#"
wgs,"http://www.w3.org/2003/01/geo/wgs84_pos#"
awol,"http://bblfish.net/work/atom-owl/2006-06-06/#"
crypto,"http://www.w3.org/2000/10/swap/crypto#"
ttl,"http://www.w3.org/2008/turtle#"
imreg,"http://www.w3.org/2004/02/image-regions#"
conv,"http://purl.org/twc/vocab/conversion/"
ao,"http://purl.org/ontology/ao/core#"
ro,"http://purl.org/wf4ever/ro#"
psych,"http://purl.org/vocab/psychometric-profile/"
dady,"http://purl.org/NET/dady#"
ps,"https://w3id.org/payswarm#"
swanco,"http://purl.org/swan/1.2/swan-commons/"
dummy,"http://hello.com/"
push,"http://www.w3.org/2007/uwa/context/push.owl#"
library,"http://purl.org/library/"
swanag,"http://purl.org/swan/1.2/agents/"
edm,"http://www.europeana.eu/schemas/edm/"
okkam,"http://models.okkam.org/ENS-core-vocabulary#"
geographis,"http://telegraphis.net/ontology/geography/geography#"
conserv,"http://conserv.deri.ie/ontology#"
sawsdl,"http://www.w3.org/ns/sawsdl#"
nif,"http://persistence.uni-leipzig.org/nlp2rdf/ontologies/nif-core#"
aifb,"http://www.aifb.kit.edu/id/"
urn,"http://fliqz.com/"
coin,"http://purl.org/court/def/2009/coin#"
evset,"http://dsnotify.org/vocab/eventset/0.1/"
ldap,"http://purl.org/net/ldap/"
swanpav,"http://purl.org/swan/1.2/pav/"
ct,"http://data.linkedct.org/resource/linkedct/"
soft,"http://www.w3.org/2007/uwa/context/software.owl#"
wisski,"http://wiss-ki.eu/"
site,"http://ns.ontowiki.net/SysOnt/Site/"
timeline,"http://purl.org/NET/c4dm/timeline.owl#"
isi,"http://purl.org/ontology/is/inst/"
postcode,"http://data.ordnancesurvey.co.uk/id/postcodeunit/"
xhtmlvocab,"http://www.w3.org/1999/xhtml/vocab/"
acco,"http://purl.org/acco/ns#"
rooms,"http://vocab.deri.ie/rooms#"
dbpp,"http://dbpedia.org/property/"
game,"http://data.totl.net/game/"
sport,"http://www.bbc.co.uk/ontologies/sport/"
pimo,"http://www.semanticdesktop.org/ontologies/2007/11/01/pimo#"
plink,"http://buzzword.org.uk/rdf/personal-link-types#"
play,"http://uriplay.org/spec/ontology/#"
swid,"http://semanticweb.org/id/"
bookmark,"http://www.w3.org/2002/01/bookmark#"
sm,"http://topbraid.org/sparqlmotion#"
freebase,"http://rdf.freebase.com/ns/"
txn,"http://lod.taxonconcept.org/ontology/txn.owl#"
swanci,"http://purl.org/swan/1.2/citations/"
evopat,"http://ns.aksw.org/Evolution/"
ref,"http://purl.org/vocab/relationship/"
wairole,"http://www.w3.org/2005/01/wai-rdf/GUIRoleTaxonomy#"
sysont,"http://ns.ontowiki.net/SysOnt/"
xesam,"http://freedesktop.org/standards/xesam/1.0/core#"
lark1,"http://users.utcluj.ro/~raluca/ontology/Ontology1279614123500.owl#"
olo,"http://purl.org/ontology/olo/core#"
uri,"http://purl.org/NET/uri#"
httph,"http://www.w3.org/2007/ont/httph#"
muto,"http://purl.org/muto/core#"
opus,"http://lsdis.cs.uga.edu/projects/semdis/opus#"
rulz,"http://purl.org/NET/rulz#"
isq,"http://purl.org/ontology/is/quality/"
gml,"http://www.opengis.net/ont/gml#"
geospecies,"http://rdf.geospecies.org/ont/geospecies#"
anca,"http://users.utcluj.ro/~raluca/rdf_ontologies_ralu/ralu_modified_ontology_pizzas2_0#"
pgterms,"http://www.gutenberg.org/2009/pgterms/"
yoda,"http://purl.org/NET/yoda#"
remus,"http://www.semanticweb.org/ontologies/2010/6/Ontology1279614123500.owl#"
ist,"http://purl.org/ontology/is/types/"
icaltzd,"http://www.w3.org/2002/12/cal/icaltzd#"
sl,"http://www.semanlink.net/2001/00/semanlink-schema#"
sio,"http://semanticscience.org/resource/"
sioca,"http://rdfs.org/sioc/actions#"
linkedct,"http://data.linkedct.org/vocab/"
cpv,"http://purl.org/weso/cpv/"
lvont,"http://lexvo.org/ontology#"
act,"http://www.w3.org/2007/rif-builtin-action#"
dayta,"http://dayta.me/resource#"
lemon,"http://lemon-model.net/lemon#"
georss,"http://www.georss.org/georss/"
conversion,"http://purl.org/twc/vocab/conversion/"
places,"http://purl.org/ontology/places#"
status,"http://ontologi.es/status#"
derecho,"http://purl.org/derecho#"
interval,"http://reference.data.gov.uk/def/intervals/"
w3p,"http://prov4j.org/w3p/"
pobo,"http://purl.obolibrary.org/obo/"
opmv,"http://purl.org/net/opmv/ns#"
xbrli,"http://www.xbrl.org/2003/instance#"
eprints,"http://eprints.org/ontology/"
oboro,"http://obofoundry.org/ro/ro.owl#"
prvtypes,"http://purl.org/net/provenance/types#"
lgdo,"http://linkedgeodata.org/ontology/"
pdo,"http://ontologies.smile.deri.ie/pdo#"
drug,"http://www.agfa.com/w3c/2009/drugTherapy#"
wlp,"http://weblab-project.org/core/model/property/processing/"
eu,"http://eulersharp.sourceforge.net/2003/03swap/log-rules#"
biopax,"http://www.biopax.org/release/biopax-level3.owl#"
search,"http://sindice.com/vocab/search#"
muo,"http://purl.oclc.org/NET/muo/muo#"
rdagr1,"http://rdvocab.info/Elements/"
ui,"http://www.w3.org/ns/ui#"
prot,"http://www.proteinontology.info/po.owl#"
dnr,"http://www.dotnetrdf.org/configuration#"
pmlt,"http://inference-web.org/2.0/pml-trust.owl#"
tarot,"http://data.totl.net/tarot/card/"
gnd,"http://d-nb.info/gnd/"
httpvoc,"http://www.w3.org/2006/http#"
ean,"http://openean.kaufkauf.net/id/"
nsa,"http://multimedialab.elis.ugent.be/organon/ontologies/ninsuna#"
phil,"http://philosurfical.open.ac.uk/ontology/philosurfical.owl#"
gridworks,"http://purl.org/net/opmv/types/gridworks#"
lp,"http://launchpad.net/rdf/launchpad#"
nt,"http://ns.inria.fr/nicetag/2010/09/09/voc#"
loticoowl,"http://www.lotico.com/ontology/"
agents,"http://eulersharp.sourceforge.net/2003/03swap/agent#"
dgfoaf,"http://west.uni-koblenz.de/ontologies/2010/07/dgfoaf.owl#"
organism,"http://eulersharp.sourceforge.net/2003/03swap/organism#"
wgspos,"http://www.w3.org/2003/01/geo/wgs84_pos#"
posh,"http://poshrdf.org/ns/posh/"
vsr,"http://purl.org/twc/vocab/vsr#"
languages,"http://eulersharp.sourceforge.net/2003/03swap/languages#"
organiz,"http://eulersharp.sourceforge.net/2003/03swap/organization#"
session,"http://redfoot.net/2005/session#"
gv,"http://rdf.data-vocabulary.org/#"
pbo,"http://purl.org/ontology/pbo/core#"
arch,"http://purl.org/archival/vocab/arch#"
res,"http://www.w3.org/2005/sparql-results#"
dbnary,"http://kaiko.getalp.org/dbnary#"
zbwext,"http://zbw.eu/namespaces/zbw-extensions/"
is,"http://purl.org/ontology/is/core#"
r2r,"http://www4.wiwiss.fu-berlin.de/bizer/r2r/"
healthcare,"http://www.agfa.com/w3c/2009/healthCare#"
enc,"http://www.w3.org/2001/04/xmlenc#"
ufmedia,"http://purl.org/microformat/hmedia/"
cos,"http://www.inria.fr/acacia/corese#"
s4ac,"http://ns.inria.fr/s4ac/v2#"
countries,"http://eulersharp.sourceforge.net/2003/03swap/countries#"
xfnv,"http://vocab.sindice.com/xfn#"
rail,"http://ontologi.es/rail/vocab#"
sindice,"http://vocab.sindice.net/"
address,"http://schemas.talis.com/2005/address/schema#"
sco,"http://purl.org/ontology/sco#"
gso,"http://www.w3.org/2006/gen/ont#"
webtlab,"http://webtlab.it.uc3m.es/"
arpfo,"http://vocab.ouls.ox.ac.uk/projectfunding#"
human,"http://eulersharp.sourceforge.net/2003/03swap/human#"
aat,"http://vocab.getty.edu/aat/"
cdm,"http://purl.org/twc/ontology/cdm.owl#"
dwc,"http://rs.tdwg.org/dwc/terms/"
protons,"http://proton.semanticweb.org/2005/04/protons#"
qudt,"http://qudt.org/1.1/schema/qudt#"
req,"http://purl.org/req/"
fab,"http://purl.org/fab/ns#"
rdrel,"http://rdvocab.info/RDARelationshipsWEMI/"
bif,"http://www.openlinksw.com/schemas/bif#"
agetec,"http://www.agetec.org/"
wordnet,"http://purl.org/vocabularies/princeton/wordnet/schema#"
geodata,"http://sws.geonames.org/"
cgov,"http://reference.data.gov.uk/def/central-government/"
dso,"http://purl.org/ontology/dso#"
nocal,"http://vocab.deri.ie/nocal#"
payment,"http://reference.data.gov.uk/def/payment#"
govwild,"http://govwild.org/0.6/GWOntology.rdf/"
